Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'chevrolet'% 'sigla_montadora': 'GM'}% 'id_conjunto': 215% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'verde'% 'id_caracteristica': 110}}% 'fabricante': {'fabricante': 'agc'% 'sigla_fabricante': 'AG'}% 'val_compra': 320% 'dat_compra': '2022-10-05T11:59:40.220849'% 'dat_venda': '2022-12-19T14:17:14.191914'% 'dias_estoque': 75% 'busca_web': ['parabrisa'% 'verde'% 'spin'% 2014% 'agc']}, 635
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'volkswagen'% 'sigla_montadora': 'VK'}% 'id_conjunto': 210% 'tipo': {'tipo': 'vigia'% 'sigla_tipo': 'VG'}% 'caracteristica': {'caracteristica': 'termico furo'% 'id_caracteristica': 125}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 270% 'dat_compra': '2022-09-21T13:48:02.695207'% 'dat_venda': '2022-12-20T12:22:33.139210'% 'dias_estoque': 90% 'busca_web': ['vigia'% 'termico furo'% 'up 2p'% 2017% 'pilkington']}, 650
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'iveco'% 'sigla_montadora': 'IV'}% 'id_conjunto': 101% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade'% 'id_caracteristica': 101}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 520% 'dat_compra': '2022-08-11T14:09:13.447437'% 'dat_venda': '2022-12-20T14:39:45.592462'% 'dias_estoque': 131% 'busca_web': ['parabrisa'% 'degrade'% 'tactor'% 2015% 'saint-gobain']}, 1100
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'fiat'% 'sigla_montadora': 'FT'}% 'id_conjunto': 204% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'verde sensor'% 'id_caracteristica': 111}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 350% 'dat_compra': '2022-11-29T13:27:45.579888'% 'dat_venda': '2022-12-21T11:17:44.966525'% 'dias_estoque': 22% 'busca_web': ['parabrisa'% 'verde sensor'% 'toro'% 2018% 'pilkington']}, 920
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'toyota'% 'sigla_montadora': 'TO'}% 'id_conjunto': 209% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade'% 'id_caracteristica': 101}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 330% 'dat_compra': '2022-06-01T13:27:16.067879'% 'dat_venda': '2022-12-21T11:50:04.179551'% 'dias_estoque': 203% 'busca_web': ['parabrisa'% 'degrade'% 'hilux pick up dupla'% 2010% 'saint-gobain']}, 540
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'mercedes benz'% 'sigla_montadora': 'MC'}% 'id_conjunto': 103% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade'% 'id_caracteristica': 101}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 430% 'dat_compra': '2022-10-05T11:59:37.852941'% 'dat_venda': '2022-12-21T13:04:27.084606'% 'dias_estoque': 77% 'busca_web': ['parabrisa'% 'degrade'% 'atego'% 2009% 'pilkington']}, 1100
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'hiunday'% 'sigla_montadora': 'HY'}% 'id_conjunto': 202% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade sensor'% 'id_caracteristica': 103}}% 'fabricante': {'fabricante': 'fuyao'% 'sigla_fabricante': 'FY'}% 'val_compra': 485% 'dat_compra': '2022-10-26T19:27:37.097425'% 'dat_venda': '2022-12-21T13:19:34.638993'% 'dias_estoque': 56% 'busca_web': ['parabrisa'% 'degrade sensor'% 'azera'% 2014% 'fuyao']}, 1575
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'citroen'% 'sigla_montadora': 'CT'}% 'id_conjunto': 205% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'verde sensor'% 'id_caracteristica': 111}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 438% 'dat_compra': '2022-10-17T12:27:51.502515'% 'dat_venda': '2022-12-21T13:41:15.989048'% 'dias_estoque': 65% 'busca_web': ['parabrisa'% 'verde sensor'% 'c4 vtr'% 2007% 'pilkington']}, 900
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'chevrolet'% 'sigla_montadora': 'GM'}% 'id_conjunto': 116% 'tipo': {'tipo': 'vp dianteiro esquerdo'% 'sigla_tipo': 'DE'}% 'caracteristica': {'caracteristica': 'comum'% 'id_caracteristica': 100}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 100% 'dat_compra': '2022-05-02T17:24:04.287215'% 'dat_venda': '2022-12-21T17:18:40.531259'% 'dias_estoque': 233% 'busca_web': ['vp dianteiro esquerdo'% 'comum'% 'celta 4p'% 2006% 'saint-gobain']}, 233
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'jeep'% 'sigla_montadora': 'JP'}% 'id_conjunto': 201% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'verde sensor'% 'id_caracteristica': 111}}% 'fabricante': {'fabricante': 'agc'% 'sigla_fabricante': 'AG'}% 'val_compra': 355% 'dat_compra': '2022-10-05T11:59:41.402580'% 'dat_venda': '2022-12-22T11:13:37.265503'% 'dias_estoque': 78% 'busca_web': ['parabrisa'% 'verde sensor'% 'renegade'% 2019% 'agc']}, 850
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'chevrolet'% 'sigla_montadora': 'GM'}% 'id_conjunto': 245% 'tipo': {'tipo': 'vigia'% 'sigla_tipo': 'VG'}% 'caracteristica': {'caracteristica': 'termico furo'% 'id_caracteristica': 125}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 513% 'dat_compra': '2022-08-19T17:48:10.650774'% 'dat_venda': '2022-12-22T18:20:25.549534'% 'dias_estoque': 125% 'busca_web': ['vigia'% 'termico furo'% 'tracker'% 2020% 'pilkington']}, 900
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'fiat'% 'sigla_montadora': 'FT'}% 'id_conjunto': 106% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade'% 'id_caracteristica': 101}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 325% 'dat_compra': '2022-08-15T12:59:47.160204'% 'dat_venda': '2022-12-22T19:11:47.142969'% 'dias_estoque': 129% 'busca_web': ['parabrisa'% 'degrade'% 'argo'% 2019% 'pilkington']}, 640
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'fiat'% 'sigla_montadora': 'FT'}% 'id_conjunto': 105% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade'% 'id_caracteristica': 101}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 223% 'dat_compra': '2022-11-29T13:27:45.561916'% 'dat_venda': '2022-12-23T12:44:23.191305'% 'dias_estoque': 24% 'busca_web': ['parabrisa'% 'degrade'% 'uno 2p'% 1997% 'pilkington']}, 390
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'ford'% 'sigla_montadora': 'FD'}% 'id_conjunto': 207% 'tipo': {'tipo': 'vp traseiro esquerdo'% 'sigla_tipo': 'TE'}% 'caracteristica': {'caracteristica': 'comum'% 'id_caracteristica': 100}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 120% 'dat_compra': '2022-04-08T19:14:09.792835'% 'dat_venda': '2022-12-23T13:37:02.370040'% 'dias_estoque': 259% 'busca_web': ['vp traseiro esquerdo'% 'comum'% 'ecosport'% 2007% 'saint-gobain']}, 360
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'ford'% 'sigla_montadora': 'FD'}% 'id_conjunto': 201% 'tipo': {'tipo': 'vp dianteiro esquerdo'% 'sigla_tipo': 'DE'}% 'caracteristica': {'caracteristica': 'comum'% 'id_caracteristica': 100}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 120% 'dat_compra': '2022-11-04T12:19:03.300109'% 'dat_venda': '2022-12-26T20:00:42.635679'% 'dias_estoque': 52% 'busca_web': ['vp dianteiro esquerdo'% 'comum'% 'ka'% 2005% 'saint-gobain']}, 280
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'mercedes benz'% 'sigla_montadora': 'MC'}% 'id_conjunto': 103% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade'% 'id_caracteristica': 101}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 490% 'dat_compra': '2022-11-28T13:27:33.080281'% 'dat_venda': '2022-12-27T11:19:42.637679'% 'dias_estoque': 29% 'busca_web': ['parabrisa'% 'degrade'% 'atego'% 2009% 'pilkington']}, 1100
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'chevrolet'% 'sigla_montadora': 'GM'}% 'id_conjunto': 211% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade'% 'id_caracteristica': 101}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 316% 'dat_compra': '2022-12-15T12:06:07.349774'% 'dat_venda': '2022-12-27T12:11:09.855252'% 'dias_estoque': 12% 'busca_web': ['parabrisa'% 'degrade'% 'meriva'% 2007% 'pilkington']}, 680
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'chevrolet'% 'sigla_montadora': 'GM'}% 'id_conjunto': 234% 'tipo': {'tipo': 'vigia'% 'sigla_tipo': 'VG'}% 'caracteristica': {'caracteristica': 'termico furo'% 'id_caracteristica': 125}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 320% 'dat_compra': '2022-11-08T16:21:17.851922'% 'dat_venda': '2022-12-27T13:11:43.580150'% 'dias_estoque': 49% 'busca_web': ['vigia'% 'termico furo'% 'meriva'% 2007% 'saint-gobain']}, 600
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'chevrolet'% 'sigla_montadora': 'GM'}% 'id_conjunto': 215% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'verde'% 'id_caracteristica': 110}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 375% 'dat_compra': '2022-12-22T11:56:15.467295'% 'dat_venda': '2022-12-27T15:08:46.738032'% 'dias_estoque': 5% 'busca_web': ['parabrisa'% 'verde'% 'spin'% 2014% 'pilkington']}, 635
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'chevrolet'% 'sigla_montadora': 'GM'}% 'id_conjunto': 105% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'verde'% 'id_caracteristica': 110}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 275% 'dat_compra': '2022-10-03T17:19:08.495568'% 'dat_venda': '2022-12-27T16:03:27.095669'% 'dias_estoque': 85% 'busca_web': ['parabrisa'% 'verde'% 'onix'% 2015% 'saint-gobain']}, 670
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'chevrolet'% 'sigla_montadora': 'GM'}% 'id_conjunto': 262% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'verde'% 'id_caracteristica': 110}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 450% 'dat_compra': '2022-11-04T12:19:03.247294'% 'dat_venda': '2022-12-27T16:54:33.924549'% 'dias_estoque': 53% 'busca_web': ['parabrisa'% 'verde'% 'tracker'% 2020% 'saint-gobain']}, 950
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'toyota'% 'sigla_montadora': 'TO'}% 'id_conjunto': 213% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'verde'% 'id_caracteristica': 110}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 355% 'dat_compra': '2022-11-21T13:00:09.938102'% 'dat_venda': '2022-12-28T12:10:07.512612'% 'dias_estoque': 37% 'busca_web': ['parabrisa'% 'verde'% 'etios hatch'% 2016% 'pilkington']}, 650
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'ford'% 'sigla_montadora': 'FD'}% 'id_conjunto': 210% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade'% 'id_caracteristica': 101}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 425% 'dat_compra': '2022-11-30T11:50:38.348243'% 'dat_venda': '2022-12-28T14:49:12.943522'% 'dias_estoque': 28% 'busca_web': ['parabrisa'% 'degrade'% 'ranger lmt dupla'% 2018% 'saint-gobain']}, 690
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'volkswagen'% 'sigla_montadora': 'VK'}% 'id_conjunto': 102% 'tipo': {'tipo': 'vp traseiro direito'% 'sigla_tipo': 'TD'}% 'caracteristica': {'caracteristica': 'comum'% 'id_caracteristica': 100}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 100% 'dat_compra': '2022-04-20T20:16:11.741689'% 'dat_venda': '2022-12-28T17:43:16.763524'% 'dias_estoque': 252% 'busca_web': ['vp traseiro direito'% 'comum'% 'gol g6 4p'% 2013% 'saint-gobain']}, 260
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'fiat'% 'sigla_montadora': 'FT'}% 'id_conjunto': 103% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'degrade'% 'id_caracteristica': 101}}% 'fabricante': {'fabricante': 'pilkington'% 'sigla_fabricante': 'PK'}% 'val_compra': 335% 'dat_compra': '2022-12-08T13:21:01.642979'% 'dat_venda': '2022-12-29T11:24:16.876584'% 'dias_estoque': 21% 'busca_web': ['parabrisa'% 'degrade'% 'punto'% 2014% 'pilkington']}, 670
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'peugeot'% 'sigla_montadora': 'PG'}% 'id_conjunto': 105% 'tipo': {'tipo': 'vp dianteiro direito'% 'sigla_tipo': 'DD'}% 'caracteristica': {'caracteristica': 'comum'% 'id_caracteristica': 100}}% 'fabricante': {'fabricante': 'saint-gobain'% 'sigla_fabricante': 'SG'}% 'val_compra': 150% 'dat_compra': '2022-05-23T13:20:29.056935'% 'dat_venda': '2022-12-30T13:24:25.916469'% 'dias_estoque': 221% 'busca_web': ['vp dianteiro direito'% 'comum'% '2008'% 2016% 'saint-gobain']}, 370
Siga os passos a seguir. O campo "busca_web" do JSON contem um array de palavras chaves referentes a um produto especifico. Faça uma pesquisa utilizando o Google Search com as palavras chaves fornecidas pelo campo "busca_web" e traga os 5 valores de venda mais relevantes encontrados. Traga somente valores de produtos novos. O JSON fornecido contem informações relevantes sobre um produto. A partir destas informações extrapole um valor de venda para o referido produto. Leve em consideração os valores encontrados pela pesquisa realizada no  Google Search para estrapolar o valor de venda., {'cod_produto': {'montadora': {'montadora': 'renault'% 'sigla_montadora': 'RN'}% 'id_conjunto': 208% 'tipo': {'tipo': 'parabrisa'% 'sigla_tipo': 'PB'}% 'caracteristica': {'caracteristica': 'verde'% 'id_caracteristica': 110}}% 'fabricante': {'fabricante': 'agc'% 'sigla_fabricante': 'AG'}% 'val_compra': 293% 'dat_compra': '2022-10-05T11:59:40.930850'% 'dat_venda': '2023-01-02T13:00:59.604756'% 'dias_estoque': 89% 'busca_web': ['parabrisa'% 'verde'% 'kwid'% 2019% 'agc']}, 600
